,Кодировка,Балл ЕГЭ,Код ученика
4981,mat_ege_max_w1_080918_60okm,70.0,s3133
4982,phi_ege_max_w1_080918_137okm,45.0,s3133
4983,rus_ege_opt_w2_291118_1krsn,67.0,s3134
4984,che_ege_opt_w2_261118_1krsn,32.0,s3134
4985,mat_ege_int_w2_100219_15krsn,39.0,s3135
4986,che_opt_on_w2_281118_chekb,73.0,s3136
4987,rus_ege_max_w2_061018_91vpspb,64.0,s3137
4988,mat_ege_max_w1_040918_43kum,76.0,s3138
4989,phi_ege_max_on+class_w2_230918_1tula,59.0,s3139
4990,rus_ege_max_w2_021018_26chekb,72.0,s3140
4991,soc_ege_max_w1_050918_35chekb,84.0,s3141
4992,mat_ege_max_w1_080918_6chekb,56.0,s3142
4993,eng_ege_max_w1_080918_2kum,76.0,s3143
4994,lit_ege_max_w1_070918_37kum,97.0,s3143
4995,rus_ege_max_w1_070918_118kum,91.0,s3143
4996,his_ege_max_w1_090918_30kum,100.0,s3144
4997,soc_ege_max_w1_030918_98blm,96.0,s3144
4998,rus_ege_max_w2_021018_85vpspb,82.0,s3145
4999,soc_ege_max_w1_030918_58vpspb,82.0,s3145
5000,his_ege_max_w1_050918_19vpspb,84.0,s3145
5001,his_ege_max_w2_011018_47mgnsk,51.0,s3146
5002,rus_ege_max_w2_051018_6knn,57.0,s3147
5003,phi_ege_max_w2_071018_24knn,49.0,s3147
5004,mat_ege_max_w2_041018_14knn,62.0,s3147
5005,rus_ege_max_w1_050918_124blm,96.0,s3148
5006,rus_ege_opt_w1_281118_1volgd,66.0,s3149
5007,mat_ege_opt_w1_261118_1volgd,70.0,s3149
5008,soc_ege_opt_w2_021218_1volgd,79.0,s3149
5009,bio_ege_max_w1_060918_21kum,60.0,s3150
5010,mat_ege_max_w1_050918_10chekb,90.0,s3151
5011,phi_ege_max_w1_090918_44chekb,74.0,s3151
5012,mat_ege_opt_on+class_w2_011218_1tula,76.0,s3152
5013,soc_ege_int_on+class_w2_090219_1tula,69.0,s3152
5014,rus_ege_opt_on+class_w2_011218_1tula,94.0,s3152
5015,mat_ege_int_w1_200119_1mgnsk,62.0,s3153
5016,soc_ege_int_w2_050219_2mgnsk,64.0,s3153
5017,mat_ege_max_on_w2_031018_35Knn,50.0,s3154
5018,phi_ege_max_w1_090918_22knn,61.0,s3155
5019,mat_int_on_w2_100219_1kumsk,50.0,s3156
5020,mat_ege_max_w2_071018_42blm,78.0,s3157
5021,rus_opt_w1_031118_11vpspb,78.0,s3158
5022,mat_ege_max_w2_021018_41vpspb,68.0,s3158
5023,his_ege_max_w2_031018_48mgnsk,77.0,s3159
5024,phi_ege_max_on_w1_060918_9vpspb,72.0,s3160
5025,mat_ege_max_w1_080918_59kum,70.0,s3160
5026,mat_ege_max_w2_071018_42blm,68.0,s3161
5027,mat_ege_max_w1_040918_43kum,50.0,s3161
5028,mat_ege_max_w1_030918_7mgnsk,70.0,s3162
5029,rus_ege_max_w1_090918_3mgnsk,72.0,s3162
5030,mat_opt_on_w2_271118_knn,74.0,s3163
5031,bio_ege_max_w1_040918_9vpspb,78.0,s3164
5032,rus_ege_max_w1_030918_78vpspb,98.0,s3164
5033,bio_ege_max_on_w2_011018_50vpspb,73.0,s3165
5034,che_ege_max_on_w2_021018_48vpspb,89.0,s3165
5035,phi_ege_max_on_w1_060918_9vpspb,70.0,s3166
5036,soc_opt_w1_031118_2mgnsk,47.0,s3167
5037,soc_ege_max_w1_080918_33chekb,60.0,s3168
5038,mat_ege_max_w1_080918_6chekb,70.0,s3168
5039,mat_ege_max_w1_030918_50blm,33.0,s3169
5040,rus_ege_max_w1_090918_126blm,60.0,s3169
5041,mat_ege_max_w1_060918_4chekb,76.0,s3170
5042,mat_ege_max_w1_080918_60okm,76.0,s3171
5043,mat_ege_max_on_w1_030918_3kum,72.0,s3172
5044,inf_int_on_w2_070219_1kumsk,77.0,s3173
5045,rus_ege_max_w1_070918_118kum,72.0,s3174
5046,his_ege_max_w2_071018_52chekb,61.0,s3175
5047,rus_ege_int_w1_140119_2chekb,82.0,s3175
5048,inf_ege_max_w1_070918_42mgnsk,81.0,s3176
5049,mat_ege_max_w1_050918_12mgnsk,56.0,s3176
5050,rus_ege_max_w1_030918_1mgnsk,85.0,s3176
5051,his_ege_max_w1_060918_50chekb,72.0,s3177
5052,bio_ege_opt_w2_011218_6mgnsk,51.0,s3178
5053,lit_ege_max_w1_070918_37kum,77.0,s3179
5054,soc_ege_max_w2_071018_vld,63.0,s3180
5055,his_ege_max_w2_071018_vld,58.0,s3180
5056,rus_ege_max_w2_051018_vld,89.0,s3180
5057,mat_ege_max_w1_030918_8chekb,68.0,s3181
5058,soc_ege_max_w1_040918_30chekb,74.0,s3181
5059,phi_ege_opt_w2_011218_5aim,47.0,s3182
5060,mat_opt_w2_301118_8aim,39.0,s3182
5061,bio_ege_max_w1_050918_46knn,59.0,s3183
5062,rus_ege_max_w1_030918_1knn,87.0,s3183
5063,soc_ege_sint_lvl2_SRED_200319_5oktmsk,82.0,s3184
5064,eng_ege_max_w2_061018_8kum,75.0,s3185
5065,soc_ege_max_w2_071018_91kum,81.0,s3185
5066,rus_ege_max_w2_041018_110kum,85.0,s3185
5067,soc_ege_max_w1_070918_36chekb,70.0,s3186
5068,soc_ege_int_w1_200119_6airmsk,72.0,s3187
5069,mat_ege_int_w2_070219_7airmsk,45.0,s3187
5070,rus_ege_int_w2_080219_3knn,80.0,s3188
5071,mat_ege_int_w2_090219_4knn,70.0,s3188
5072,rus_ege_max_w2_051018_6knn,76.0,s3189
5073,mat_ege_max_w1_090918_11knn,50.0,s3189
5074,soc_ege_max_w2_071018_vld,68.0,s3190
5075,his_ege_max_w2_071018_vld,50.0,s3190
5076,mat_ege_opt_w2_021218_20vld,50.0,s3190
5077,soc_ege_max_w1_080918_80okm,91.0,s3191
5078,rus_ege_max_w1_040918_121okm,89.0,s3191
5079,mat_ege_max_on_w2_031018_35Knn,62.0,s3192
5080,bio_ege_max_w2_021018_irk,44.0,s3193
5081,chm_ege_max_w2_071018_1irk,43.0,s3193
5082,mat_ege_int_w2_090219_4knn,82.0,s3194
5083,phi_ege_max_w2_061018_1irk,59.0,s3195
5084,rus_ege_max_w2_041018_5irk,85.0,s3195
5085,phi_ege_max_on_w1_050918_8kum,64.0,s3196
5086,inf_ege_max_w1_070918_42mgnsk,51.0,s3197
5087,mat_ege_max_w1_090918_11mgnsk,56.0,s3197
5088,rus_ege_max_w1_050918_77mgnsk,89.0,s3197
5089,mat_ege_max_on_w2_031018_35Knn,56.0,s3198
5090,soc_ege_max_w1_090918_84blm,81.0,s3199
5091,mat_ege_int_w1_200119_1mgnsk,76.0,s3200
5092,phi_ege_max_on_w2_051018_36chekb,70.0,s3201
5093,mat_ege_max_w1_070918_11chekb,76.0,s3202
5094,soc_ege_max_w1_060918_31chekb,87.0,s3202
5095,eng_ege_max_w2_031018_1tlt,93.0,s3203
5096,his_ege_max_on_w1_050918_16kum,63.0,s3204
5097,mat_ege_max_w2_041018_43vpspb,76.0,s3205
5098,bio_ege_int_w2_050219_1kumsk,65.0,s3206
5099,rus_ege_int_w2_060219_13airmsk,71.0,s3206
5100,che_ege_int_w2_040219_1kumsk,65.0,s3206
5101,soc_ege_max_w1_080918_80okm,66.0,s3207
5102,mat_opt_w2_281118_6chekb,39.0,s3208
5103,phi_opt_w2_011218_3chekb,41.0,s3208
5104,bio_ege_opt_w2_011218_6mgnsk,57.0,s3209
5105,his_ege_max_w1_050918_31okm,50.0,s3210
5106,mat_opt_w1_041118_2mgnsk,45.0,s3211
5107,rus_ege_max_w2_051018_vld,89.0,s3212
5108,mat_ege_max_w2_051018_vld,76.0,s3212
5109,mat_ege_int_w2_070219_2mgnsk,50.0,s3213
5110,rus_ege_int_w2_070219_1mgnsk,87.0,s3213
5111,che_ege_max_w1_030918_106vpspb,79.0,s3214
5112,bio_ege_max_w1_040918_9vpspb,82.0,s3214
5113,rus_ege_sint_SRED_on_170319_1web,82.0,s3215
5114,mat_ege_max_w1_030918_49okm,68.0,s3216
5115,soc_ege_max_w1_080918_80okm,72.0,s3216
5116,rus_ege_max_w1_080918_123okm,91.0,s3216
5117,soc_ege_max_w1_030918_58vpspb,96.0,s3217
5118,che_ege_opt_w2_011218_2vpspb,53.0,s3218
5119,phi_ege_opt_w2_011218_5aim,48.0,s3219
5120,his_ege_max_on_w1_050918_16kum,57.0,s3220
5121,mat_ege_max_w1_040918_43kum,70.0,s3221
5122,soc_ege_max_w1_060918_31chekb,81.0,s3222
5123,his_ege_max_w1_030918_49chekb,62.0,s3222
5124,rus_opt_w2_021218_10vpspb,65.0,s3223
5125,mat_ege_max_on_w1_030918_3kum,78.0,s3224
5126,eng_ege_max_w2_061018_10okm,77.0,s3225
5127,rus_ege_max_w2_021018_114aim,76.0,s3225
5128,his_ege_max_w2_071018_34kum,49.0,s3225
5129,mat_ege_max_w1_070918_13mgnsk,74.0,s3226
5130,mat_ege_max_w1_060918_10mgnsk,74.0,s3226
5131,inf_opt_on_w2_021218_knn,81.0,s3227
5132,rus_opt_on_w2_261118_mgnsk,69.0,s3227
5133,mat_opt_on_w2_271118_knn,84.0,s3227
5134,his_ege_max_on_w1_050918_16kum,58.0,s3228
5135,che_ege_max_w1_070918_107vpspb,98.0,s3229
5136,phi_ege_sint_SRED_on_160319_1web,68.0,s3230
5137,bio_ege_max_w2_021018_irk,77.0,s3231
5138,rus_ege_max_w2_260918_4irk,91.0,s3231
5139,chm_ege_max_w2_071018_2irk,77.0,s3231
5140,phi_ege_max_w1_090918_44chekb,45.0,s3232
5141,rus_ege_max_w1_090918_3mgnsk,69.0,s3233
5142,phi_ege_max_w2_071018_24knn,61.0,s3234
5143,mat_ege_max_w1_040918_12knn,74.0,s3234
5144,mat_ege_int_w2_060219_8airmsk,74.0,s3235
5145,che_ege_max_w1_070918_107vpspb,47.0,s3236
5146,rus_opt_on_w2_021218_kumsk,71.0,s3236
5147,mat_ege_max_on_w2_031018_35Knn,72.0,s3237
5148,rus_ege_max_w1_030918_117kum,96.0,s3238
5149,phi_ege_max_w1_080918_137okm,74.0,s3238
5150,mat_ege_max_w2_031018_70kum,68.0,s3238
5151,mat_ege_max_w1_080918_61blm,68.0,s3239
5152,his_ege_max_w1_090918_30kum,60.0,s3240
5153,rus_ege_opt_w2_291118_1krsn,57.0,s3241
5154,rus_ege_max_w1_070918_82vpspb,85.0,s3242
5155,eng_ege_max_w1_050918_2vpspb,70.0,s3242
5156,soc_ege_sint_lvl3_SLAB_310319_14oktmsk,53.0,s3243
5157,mat_ege_sint_lvl3_SLAB_310319_14oktmsk,50.0,s3243
5158,soc_ege_max_w1_030918_58vpspb,74.0,s3244
5159,mat_ege_max_w1_060918_32vpspb,76.0,s3244
5160,soc_ege_max_w2_071018_1volgd,69.0,s3245
5161,his_ege_max_w2_031018_54chekb,58.0,s3246
5162,eng_ege_int_ctp_mini_on_070219_1web,77.0,s3246
5163,mat_opt_w1_301018_12vpspb,90.0,s3247
5164,mat_int_on_w2_100219_1kumsk,33.0,s3248
5165,inf_ege_max_w2_071018_16vpspb,88.0,s3249
5166,bio_ege_max_on_w1_050918_19kum,44.0,s3250
5167,mat_ege_max_w2_071018_42blm,45.0,s3251
5168,mat_ege_max_w2_031018_14mgnsk,50.0,s3252
5169,mat_opt_w1_041118_2mgnsk,72.0,s3253
5170,mat_ege_max_w2_031018_70kum,39.0,s3254
5171,mat_ege_max_on_w1_030918_3kum,33.0,s3255
5172,rus_ege_max_w2_041018_110kum,85.0,s3256
5173,his_ege_max_w1_050918_45mgnsk,93.0,s3257
5174,rus_ege_max_w1_060918_2mgnsk,96.0,s3257
5175,eng_ege_max_w1_070918_49mgnsk,85.0,s3257
5176,phi_ege_max_w2_061018_1irk,47.0,s3258
5177,his_ege_int_ctp_mini_on_130219_2web,0.0,s3259
5178,soc_ege_max_w1_030918_98blm,60.0,s3260
5179,soc_ege_max_w1_030918_98blm,76.0,s3261
5180,mat_ege_max_w1_050918_69blm,62.0,s3261
5181,rus_ege_max_w1_090918_84vpspb,67.0,s3262
5182,inf_ege_max_w2_071018_16vpspb,88.0,s3263
5183,his_ege_max_w1_050918_45mgnsk,47.0,s3264
5184,soc_ege_max_w1_070918_22mgnsk,72.0,s3264
5185,che_ege_max_on_w2_021018_48vpspb,77.0,s3265
5186,soc_ege_max_w1_070918_36chekb,64.0,s3266
5187,rus_ege_max_w2_280918_2irk,69.0,s3267
5188,bio_ege_max_w2_071018_2irk,46.0,s3267
5189,eng_ege_max_w2_061018_6vpspb,80.0,s3268
5190,his_ege_max_w2_041018_23vpspb,79.0,s3268
5191,his_ege_max_w1_090918_30kum,75.0,s3269
5192,soc_ege_max_w1_040918_77kum,86.0,s3269
5193,soc_ege_max_w1_040918_77kum,92.0,s3270
5194,mat_ege_max_w1_070918_55kum,20.0,s3270
5195,phi_opt_w2_011218_3chekb,42.0,s3271
5196,mat_opt_w1_041118_4chekb,45.0,s3271
5197,phi_ege_max_on_w1_050918_8kum,72.0,s3272
5198,mat_ege_max_on_w1_030918_3kum,78.0,s3272
5199,soc_ege_max_w2_041018_krsn,62.0,s3273
5200,mat_opt_w2_281118_6chekb,39.0,s3274
5201,rus_ege_int_w1_170119_7irk,78.0,s3275
5202,soc_ege_max_w2_041018_3irk,68.0,s3275
5203,rus_ege_max_w1_050918_24chekb,69.0,s3276
5204,soc_ege_max_w1_030918_29chekb,55.0,s3276
5205,his_ege_max_w1_060918_50chekb,40.0,s3276
5206,mat_ege_max_w1_070918_55kum,62.0,s3277
5207,mat_ege_int_w2_100219_15krsn,50.0,s3278
5208,lit_ege_max_w2_051018_volgd,73.0,s3279
5209,his_ege_max_w1_080918_20vpspb,82.0,s3280
5210,rus_ege_max_w1_050918_80vpspb,96.0,s3281
5211,soc_ege_int_w2_060219_11irk,71.0,s3282
5212,mat_ege_max_on_w1_030918_3kum,39.0,s3283
5213,soc_ege_max_w1_040918_63vpspb,44.0,s3284
5214,his_ege_max_w1_080918_20vpspb,37.0,s3284
5215,phi_ege_max_on_w1_050918_8kum,0.0,s3285
5216,lit_opt_on_w2_261118_kumsk,65.0,s3286
5217,rus_ege_max_w1_070918_82vpspb,67.0,s3287
5218,mat_ege_max_w1_030918_36vpspb,80.0,s3287
5219,soc_ege_max_w2_011018_4irk,92.0,s3288
5220,soc_ege_max_w2_041018_68vpspb,72.0,s3288
5221,eng_ege_max_w2_031018_1irk,98.0,s3288
5222,soc_ege_max_w1_080918_80okm,62.0,s3289
5223,rus_ege_max_w1_080918_123okm,76.0,s3289
5224,phi_opt_w2_291118_1knn,42.0,s3290
5225,his_ege_max_w1_090918_46mgnsk,57.0,s3291
5226,soc_opt_on_w2_271118_chekb,72.0,s3292
5227,rus_opt_w2_261118_3mgnsk,87.0,s3293
5228,soc_ege_max_on_w1_040918_10kum,79.0,s3294
5229,rus_opt_on_w2_261118_mgnsk,89.0,s3294
5230,his_ege_max_w2_071018_1tlt,79.0,s3295
5231,mat_ege_max_w2_031018_3irk,45.0,s3296
5232,phi_ege_max_w2_061018_1irk,41.0,s3296
5233,mat_ege_max_w1_080918_60okm,62.0,s3297
5234,rus_ege_max_w1_030918_117kum,83.0,s3297
5235,inf_ege_max_w1_040918_25kum,80.0,s3297
5236,rus_ege_max_w2_280918_2irk,76.0,s3298
5237,chm_ege_max_w2_071018_2irk,72.0,s3298
5238,rus_ege_int_w2_060219_12vld,87.0,s3299
5239,soc_opt_w2_011218_1knn,63.0,s3300
5240,rus_ege_max_w1_060918_3knn,87.0,s3300
5241,mat_ege_max_w2_051018_2krsn,76.0,s3301
5242,rus_ege_max_w2_011018_4krsn,76.0,s3301
5243,phi_ege_max_w2_061018_2krsn,78.0,s3301
5244,phi_ege_max_w2_011018_131kum,76.0,s3302
5245,mat_ege_max_w2_061018_64aim,76.0,s3302
5246,soc_ege_max_w1_070918_36chekb,79.0,s3303
5247,his_ege_max_w1_080918_51chekb,55.0,s3303
5248,phi_ege_max_on_w2_051018_36chekb,60.0,s3304
5249,mat_ege_max_on_w2_031018_35Knn,68.0,s3304
5250,lit_opt_w2_261118_1aim,70.0,s3305
5251,soc_opt_w1_311018_6aim,64.0,s3305
5252,his_ege_max_on_w1_050918_16kum,76.0,s3306
5253,phi_int_on_w2_060219_1kumsk,58.0,s3307
5254,bio_opt_w2_281118_2chekb,91.0,s3308
5255,rus_opt_w1_271118_4chekb,87.0,s3308
5256,phi_ege_max_w1_090918_94vpspb,62.0,s3309
5257,mat_ege_max_w1_060918_32vpspb,74.0,s3309
5258,soc_ege_max_w1_040918_30chekb,71.0,s3310
5259,his_ege_max_w1_060918_50chekb,71.0,s3310
5260,rus_ege_sint_lvl2_SRED_200319_5shpspb,78.0,s3311
5261,mat_ege_sint_lvl2_SRED_270319_9shpspb,56.0,s3311
5262,rus_ege_sint_SRED_on_170319_1web,89.0,s3312
5263,mat_ege_max_w2_051018_2krsn,45.0,s3313
5264,soc_ege_max_w2_041018_krsn,48.0,s3313
5265,rus_ege_max_w2_011018_4krsn,65.0,s3313
5266,mat_ege_max_w2_041018_13chekb,50.0,s3314
5267,bio_ege_max_w1_050918_69chekb,60.0,s3314
5268,mat_ege_max_w1_070918_13mgnsk,78.0,s3315
5269,mat_ege_max_w1_060918_10mgnsk,78.0,s3315
5270,inf_opt_on_w2_021218_knn,72.0,s3316
5271,lit_int_on_w2_050219_1kumsk,66.0,s3317
5272,soc_ege_max_w1_030918_99okm,79.0,s3318
5273,rus_ege_max_w2_051018_6knn,71.0,s3319
5274,mat_ege_max_w2_071018_16knn,62.0,s3319
5275,phi_ege_max_w2_071018_24knn,49.0,s3319
5276,lit_opt_on_w2_261118_kumsk,50.0,s3320
5277,rus_opt_on_w2_261118_mgnsk,94.0,s3320
5278,phi_ege_max_on_w1_050918_8kum,58.0,s3321
5279,mat_ege_max_on_w1_040918_4kum,82.0,s3321
5280,rus_ege_sint_lvl2_SRED_310319_6mgnsk,87.0,s3322
5281,eng_ege_max_w1_090918_50mgnsk,46.0,s3323
5282,inf_ege_max_w1_070918_42mgnsk,57.0,s3324
5283,mat_ege_max_w1_090918_11mgnsk,50.0,s3324
5284,rus_ege_max_w1_090918_3mgnsk,65.0,s3324
5285,mat_int_on_w2_100219_1kumsk,80.0,s3325
5286,his_ege_int_w2_070219_4yar,51.0,s3326
5287,soc_ege_sint_310319_2yar,66.0,s3326
5288,rus_ege_int_w2_080219_14yar,80.0,s3326
5289,mat_ege_max_w2_071018_19mgnsk,70.0,s3327
5290,rus_ege_max_w2_031018_5knn,94.0,s3328
5291,mat_ege_max_w2_041018_14knn,84.0,s3328
5292,soc_ege_max_w2_071018_31knn,79.0,s3328
5293,rus_ege_max_w1_030918_117kum,76.0,s3329
5294,mat_ege_max_w1_030918_48kum,45.0,s3329
5295,che_ege_max_w1_060918_143kum,51.0,s3329
5296,mat_ege_max_w1_050918_37vpspb,27.0,s3330
5297,mat_ege_max_w1_090918_39vpspb,27.0,s3330
5298,mat_ege_max_w2_061018_45vpspb,74.0,s3331
5299,rus_ege_max_w2_061018_91vpspb,85.0,s3331
5300,inf_ege_max_w2_071018_16vpspb,79.0,s3331
5301,soc_ege_max_w2_041018_27mgnsk,69.0,s3332
5302,rus_opt_w2_021218_10vpspb,89.0,s3333
5303,eng_ege_max_w2_061018_10okm,82.0,s3334
5304,bio_ege_max_w1_060918_21kum,52.0,s3335
5305,mat_ege_max_w1_080918_59kum,62.0,s3335
5306,soc_ege_max_on_w1_040918_10kum,94.0,s3336
5307,phi_ege_max_w2_041018_132kum,61.0,s3337
5308,inf_ege_max_w2_071018_16vpspb,83.0,s3338
5309,rus_ege_max_w1_040918_4mgnsk,60.0,s3339
5310,mat_ege_max_w1_050918_12mgnsk,56.0,s3339
5311,inf_ege_max_w2_041018_49knn,40.0,s3340
5312,phi_ege_max_w1_050918_20knn,72.0,s3340
5313,mat_ege_max_w1_030918_8knn,62.0,s3340
5314,mat_ege_int_w1_190119_1chekb,45.0,s3341
5315,mat_ege_opt_w2_061218_18krnd,68.0,s3342
5316,soc_ege_max_w2_011018_93kum,81.0,s3343
5317,rus_ege_max_w2_041018_110kum,87.0,s3343
5318,mat_ege_max_w2_031018_70kum,50.0,s3343
5319,phi_ege_max_on_w1_060918_9vpspb,84.0,s3344
5320,rus_ege_max_on_w2_021018_30Knn,100.0,s3344
5321,his_opt_w2_311018_4aim,69.0,s3345
5322,his_ege_max_on_w2_011018_17kum,70.0,s3346
5323,his_ege_max_w2_041018_krnd,70.0,s3347
5324,rus_ege_max_w1_070918_22chekb,85.0,s3348
5325,mat_ege_max_w1_090918_39vpspb,86.0,s3349
5326,mat_ege_max_w1_090918_41blm,72.0,s3350
5327,rus_ege_max_w1_050918_124blm,78.0,s3350
5328,che_ege_max_w2_061018_109vpspb,86.0,s3351
5329,mat_ege_max_w2_061018_45vpspb,72.0,s3352
5330,eng_int_on_w2_050219_1kumsk,86.0,s3352
5331,phi_ege_int_ctp_mini_on_150219_1web,66.0,s3353
5332,INF_EGE_MAX_W1_080918_26Okm,73.0,s3354
5333,mat_ege_max_w1_080918_61blm,56.0,s3354
5334,inf_ege_max_w2_051018_27kum,88.0,s3355
5335,rus_opt_on_w2_261118_mgnsk,91.0,s3355
5336,mat_ege_max_w1_050918_69blm,72.0,s3355
5337,mat_ege_max_w1_030918_49okm,72.0,s3356
5338,soc_ege_max_w1_030918_99okm,72.0,s3356
5339,che_ege_max_w1_070918_107vpspb,41.0,s3357
5340,rus_ege_max_w1_050918_80vpspb,70.0,s3357
5341,bio_ege_int_w2_100219_2vld,74.0,s3358
5342,mat_ege_int_w2_070219_14yar,50.0,s3359
5343,mat_ege_max_w1_080918_59kum,99.0,s3360
5344,soc_ege_max_w1_050918_35chekb,84.0,s3361
5345,mat_int_on_w2_100219_1kumsk,70.0,s3361
5346,soc_ege_int_w2_090219_7kumsk,55.0,s3362
5347,phi_ege_max_on_w1_060918_9vpspb,41.0,s3363
5348,mat_ege_max_on_w2_031018_35Knn,56.0,s3363
5349,mat_ege_max_w1_040918_43kum,50.0,s3364
5350,mat_ege_opt_on+class_w2_011218_1tula,0.0,s3365
5351,phi_ege_max_on_w2_051018_36chekb,98.0,s3366
5352,rus_ege_max_w1_090918_126blm,87.0,s3367
5353,rus_ege_sint_SRED_on_170319_1web,75.0,s3368
5354,chm_ege_opt_w2_251118_5surgt,36.0,s3369
5355,bio_ege_max_w2_071018_2irk,52.0,s3370
5356,chm_ege_max_w2_071018_2irk,42.0,s3370
5357,soc_ege_max_w1_070918_36chekb,67.0,s3371
5358,mat_ege_int_w1_190119_1chekb,39.0,s3371
5359,rus_opt_on_w2_261118_mgnsk,59.0,s3372
5360,soc_ege_max_w2_051018_2yar,68.0,s3373
5361,rus_ege_max_w2_031018_2yar,87.0,s3373
5362,bio_ege_opt_w2_111218_7yar,52.0,s3373
5363,his_ege_max_w1_080918_20vpspb,72.0,s3374
5364,rus_ege_int_w2_080219_3knn,70.0,s3375
5365,rus_ege_max_w1_030918_120blm,73.0,s3376
5366,mat_ege_max_w1_080918_61blm,70.0,s3376
5367,mat_ege_max_w1_030918_8chekb,56.0,s3377
5368,mat_ege_max_w2_051018_58aim,78.0,s3378
5369,bio_ege_max_on_w1_050918_19kum,47.0,s3379
5370,mat_ege_max_on_w1_030918_3kum,39.0,s3379
5371,soc_ege_max_w1_030918_99okm,72.0,s3380
5372,his_ege_int_ctp_mini_on_120219_1web,65.0,s3381
5373,soc_ege_max_w2_041018_krsn,69.0,s3382
5374,mat_ege_max_w2_011018_5krsn,72.0,s3382
5375,soc_ege_max_w1_030918_21mgnsk,76.0,s3383
5376,rus_ege_sint_w2_SRED_140419_14mgnsk,94.0,s3383
5377,mat_opt_w2_301118_8aim,74.0,s3384
5378,phi_ege_opt_w1_041118_4aim,58.0,s3384
5379,inf_opt_w2_011218_1aim,72.0,s3384
5380,his_ege_max_w1_090918_21vpspb,71.0,s3385
5381,rus_ege_max_w2_061018_91vpspb,71.0,s3386
5382,soc_ege_max_w2_041018_68vpspb,48.0,s3386
5383,mat_int_on_w2_100219_1kumsk,45.0,s3386
5384,bio_ege_max_on_w1_050918_19kum,76.0,s3387
5385,che_ege_max_on_w2_021018_48vpspb,60.0,s3387
5386,che_ege_max_w2_061018_109vpspb,46.0,s3388
5387,his_ege_max_w2_021018_irk,47.0,s3389
5388,rus_ege_max_w2_051018_6knn,61.0,s3390
5389,mat_ege_int_baza_120219_2knn,33.0,s3390
5390,soc_ege_max_w2_071018_31knn,71.0,s3390
5391,mat_ege_max_w1_080918_13knn,33.0,s3390
5392,bio_ege_max_w1_050918_46knn,64.0,s3391
5393,rus_ege_max_w1_080918_4knn,78.0,s3391
5394,mat_ege_max_w1_030918_8knn,68.0,s3391
5395,mat_opt_w2_281118_6chekb,78.0,s3392
5396,phi_ege_max_w2_021018_46chekb,62.0,s3392
5397,soc_ege_max_w2_071018_40chekb,91.0,s3392
5398,mat_ege_opt_on+class_w2_011218_1tula,0.0,s3393
5399,phi_ege_max_on_w2_051018_36chekb,42.0,s3394
5400,inf_ege_max_w1_040918_25kum,84.0,s3395
5401,rus_ege_max_w1_050918_124blm,68.0,s3395
5402,mat_ege_max_w1_060918_73blm,78.0,s3395
5403,soc_ege_max_w1_040918_79okm,79.0,s3396
5404,inf_ege_max_w1_070918_42mgnsk,48.0,s3397
5405,mat_ege_max_w1_040918_8mgnsk,50.0,s3397
5406,mat_ege_max_w1_050918_12mgnsk,56.0,s3398
5407,phi_opt_w2_011218_3chekb,98.0,s3399
5408,mat_ege_max_w1_030918_1chekb,96.0,s3399
5409,mat_ege_max_w1_050918_3chekb,5.0,s3400
5410,rus_ege_max_w1_080918_23chekb,70.0,s3400
5411,his_ege_max_w2_071018_52chekb,50.0,s3400
5412,mat_ege_max_on_w1_030918_3kum,70.0,s3401
5413,inf_ege_max_on_w1_040918_20vpspb,84.0,s3401
5414,mat_ege_max_w1_090918_11mgnsk,23.0,s3402
5415,rus_ege_max_w1_030918_1mgnsk,60.0,s3402
5416,inf_ege_max_w1_040918_25kum,83.0,s3403
5417,mat_ege_max_w1_080918_59kum,74.0,s3403
5418,rus_ege_max_w2_021018_107kum,78.0,s3404
5419,che_ege_max_w2_061018_141kum,83.0,s3404
5420,lit_ege_max_w1_040918_26vpspb,64.0,s3405
5421,rus_ege_max_w2_280918_2irk,45.0,s3406
5422,mat_ege_max_w2_021018_46kum,50.0,s3407
5423,phi_ege_max_w2_011018_131kum,51.0,s3407
5424,mat_ege_max_w2_021018_41vpspb,56.0,s3408
5425,soc_ege_max_w2_041018_68vpspb,61.0,s3408
5426,phi_ege_int_on+class_w2_100219_1tula,68.0,s3409
5427,rus_ege_max_w1_011018_2volgd,94.0,s3410
5428,soc_ege_max_w2_041018_2volgd,74.0,s3410
5429,lit_ege_max_w2_051018_volgd,94.0,s3410
5430,his_ege_int_ctp_mini_on_120219_1web,36.0,s3411
5431,mat_ege_int_baza_120219_1mgnsk,62.0,s3412
5432,soc_opt_w1_311018_6aim,74.0,s3413
5433,soc_ege_max_on_w1_040918_10kum,74.0,s3414
5434,mat_ege_max_on_w1_030918_3kum,68.0,s3414
5435,phi_ege_max_on_w1_050918_8kum,48.0,s3415
5436,mat_ege_max_on_w1_030918_3kum,56.0,s3415
5437,rus_ege_max_w2_021018_85vpspb,89.0,s3416
5438,mat_ege_max_w1_050918_37vpspb,78.0,s3416
5439,phi_ege_max_on_w1_060918_9vpspb,61.0,s3417
5440,mat_ege_max_on_w1_090918_6kum,92.0,s3417
5441,rus_ege_max_w1_030918_78vpspb,72.0,s3418
5442,mat_ege_on_personal_int_190119_12m,56.0,s3419
5443,rus_ege_max_on_w2_021018_30Knn,96.0,s3420
